employee_id,full_name,name,city,skillset,years_exp,expected_salary,linkedin_url
E2066,Dev Bose,Employee_2066,Bangalore,"Kubernetes, Java, Node.js, Machine Learning",0,5.03,https://www.linkedin.com/in/dev-bose
E2067,Pooja Desai,Employee_2067,Bangalore,"SQL, Python, Docker, React, AWS",10,16.74,https://www.linkedin.com/in/pooja-desai
E2068,Meera Patel,Employee_2068,Bangalore,"Machine Learning, Power BI, Deep Learning",6,13.91,https://www.linkedin.com/in/meera-patel
E2069,Zoya Gowda,Employee_2069,Pune,"Power BI, AWS, Docker",0,4.08,https://www.linkedin.com/in/zoya-gowda
E2070,Dhruv Khan,Employee_2070,Bangalore,"SQL, JavaScript, AWS, Node.js, Power BI, Data Analysis",5,11.28,https://www.linkedin.com/in/dhruv-khan
E2071,Ayaan Khan,Employee_2071,Bangalore,"Java, Power BI, Machine Learning, JavaScript",2,9.46,https://www.linkedin.com/in/ayaan-khan
E2072,Sarthak Khan,Employee_2072,Bangalore,"Docker, Node.js, JavaScript",6,15.03,https://www.linkedin.com/in/sarthak-khan
E2073,Dev Mukherjee,Employee_2073,Pune,"Python, Docker, SQL, Power BI, Tableau, Data Analysis",0,5.88,https://www.linkedin.com/in/dev-mukherjee
E2074,Rohan Shetty,Employee_2074,Delhi,"Node.js, Power BI, SQL, AWS, Machine Learning, Kubernetes",0,5.09,https://www.linkedin.com/in/rohan-shetty
E2075,Reyansh Chauhan,Employee_2075,Delhi,"React, JavaScript, Kubernetes, SQL",6,12.41,https://www.linkedin.com/in/reyansh-chauhan
E2076,Anaya Shetty,Employee_2076,Bangalore,"Python, SQL, Deep Learning, Machine Learning, AWS, Java",9,17.5,https://www.linkedin.com/in/anaya-shetty
E2077,Ishaan Bose,Employee_2077,Bangalore,"Tableau, Node.js, Python",0,3.0,https://www.linkedin.com/in/ishaan-bose
E2078,Harsh Chauhan,Employee_2078,Bangalore,"Node.js, Deep Learning",3,8.73,https://www.linkedin.com/in/harsh-chauhan
E2079,Dhruv Joshi,Employee_2079,Bangalore,"React, Kubernetes, Deep Learning, AWS",0,3.58,https://www.linkedin.com/in/dhruv-joshi
E2080,Om Desai,Employee_2080,Hyderabad,"Kubernetes, Data Analysis, JavaScript, React, Java",10,23.41,https://www.linkedin.com/in/om-desai
E2081,Riya Khan,Employee_2081,Hyderabad,"Java, SQL, Deep Learning",0,3.0,https://www.linkedin.com/in/riya-khan
E2082,Saanvi Shetty,Employee_2082,Mumbai,"JavaScript, Tableau, Machine Learning, SQL, Node.js, Docker",0,3.0,https://www.linkedin.com/in/saanvi-shetty
E2083,Dev Sharma,Employee_2083,Pune,"Python, Node.js",10,20.69,https://www.linkedin.com/in/dev-sharma
E2084,Om Sharma,Employee_2084,Hyderabad,"Python, Java",9,19.05,https://www.linkedin.com/in/om-sharma
E2085,Sarthak Chauhan,Employee_2085,Delhi,"AWS, Deep Learning, Node.js, Machine Learning, Kubernetes",12,22.92,https://www.linkedin.com/in/sarthak-chauhan
E2086,Pooja Mehta,Employee_2086,Hyderabad,"JavaScript, Kubernetes, Tableau, React, Machine Learning",10,19.16,https://www.linkedin.com/in/pooja-mehta
E2087,Krisha Shetty,Employee_2087,Bangalore,"Data Analysis, JavaScript, SQL, Java, Deep Learning",12,26.87,https://www.linkedin.com/in/krisha-shetty
E2088,Sarthak Kapoor,Employee_2088,Bangalore,"C++, SQL",4,12.19,https://www.linkedin.com/in/sarthak-kapoor
E2089,Aarohi Gupta,Employee_2089,Bangalore,"Deep Learning, C++",10,19.18,https://www.linkedin.com/in/aarohi-gupta
E2090,Ishaan Shetty,Employee_2090,Bangalore,"C++, AWS",1,3.83,https://www.linkedin.com/in/ishaan-shetty
E2091,Saanvi Kapoor,Employee_2091,Hyderabad,"Machine Learning, C++, Node.js",10,15.99,https://www.linkedin.com/in/saanvi-kapoor
E2092,Kabir Naik,Employee_2092,Delhi,"C++, SQL, JavaScript, AWS, Java, Deep Learning",5,12.84,https://www.linkedin.com/in/kabir-naik
E2093,Pooja Bose,Employee_2093,Hyderabad,"Python, SQL, Java, Data Analysis, AWS",6,10.37,https://www.linkedin.com/in/pooja-bose
E2094,Krisha Reddy,Employee_2094,Bangalore,"AWS, Python, Power BI, Kubernetes, C++",3,9.71,https://www.linkedin.com/in/krisha-reddy
E2095,Nisha Naik,Employee_2095,Hyderabad,"JavaScript, Kubernetes, Node.js",0,4.3,https://www.linkedin.com/in/nisha-naik
E2096,Arjun Chauhan,Employee_2096,Mumbai,"React, Python",5,11.33,https://www.linkedin.com/in/arjun-chauhan
E2097,Harsh Yadav,Employee_2097,Bangalore,"Machine Learning, Tableau",1,7.5,https://www.linkedin.com/in/harsh-yadav
E2098,Aarohi Sharma,Employee_2098,Bangalore,"Node.js, Tableau, AWS, Deep Learning, Kubernetes",6,12.06,https://www.linkedin.com/in/aarohi-sharma
E2099,Zoya Khan,Employee_2099,Pune,"Deep Learning, Docker, JavaScript, Python, AWS, Node.js",12,26.42,https://www.linkedin.com/in/zoya-khan
E2100,Dev Singh,Employee_2100,Chennai,"Docker, Kubernetes, Deep Learning, Tableau, Machine Learning",6,14.79,https://www.linkedin.com/in/dev-singh
E2101,Riya Desai,Employee_2101,Hyderabad,"C++, Deep Learning, Python, Docker, Data Analysis",4,12.11,https://www.linkedin.com/in/riya-desai
E2102,Riya Patel,Employee_2102,Bangalore,"Kubernetes, React, Docker, SQL, JavaScript",4,7.48,https://www.linkedin.com/in/riya-patel
E2103,Aditi Reddy,Employee_2103,Chennai,"Power BI, AWS, SQL, Tableau, Kubernetes",5,11.31,https://www.linkedin.com/in/aditi-reddy
E2104,Anaya Gupta,Employee_2104,Bangalore,"AWS, Deep Learning, Node.js, Python",2,5.66,https://www.linkedin.com/in/anaya-gupta
E2105,Tara Yadav,Employee_2105,Bangalore,"JavaScript, Deep Learning, C++",9,19.95,https://www.linkedin.com/in/tara-yadav
E2106,Anaya Singh,Employee_2106,Bangalore,"React, AWS, C++, Docker, Data Analysis",6,11.33,https://www.linkedin.com/in/anaya-singh
E2107,Yash Mehta,Employee_2107,Chennai,"Power BI, Machine Learning, React, Kubernetes, Tableau, AWS",0,3.0,https://www.linkedin.com/in/yash-mehta
E2108,Kabir Singh,Employee_2108,Hyderabad,"Power BI, JavaScript, Deep Learning",1,4.1,https://www.linkedin.com/in/kabir-singh
E2109,Aditi Verma,Employee_2109,Bangalore,"Node.js, Tableau, Machine Learning, Data Analysis, React",0,5.85,https://www.linkedin.com/in/aditi-verma
E2110,Ishaan Verma,Employee_2110,Hyderabad,"Data Analysis, Tableau, Java, Kubernetes, C++",4,9.43,https://www.linkedin.com/in/ishaan-verma
E2111,Arjun Desai,Employee_2111,Hyderabad,"Deep Learning, Power BI, SQL, Machine Learning",1,5.98,https://www.linkedin.com/in/arjun-desai
E2112,Arjun Gupta,Employee_2112,Mumbai,"Java, Power BI, C++, Tableau, Kubernetes",0,4.26,https://www.linkedin.com/in/arjun-gupta
E2113,Meera Singh,Employee_2113,Bangalore,"SQL, Data Analysis, Node.js, AWS, JavaScript",0,4.69,https://www.linkedin.com/in/meera-singh
E2114,Pooja Naik,Employee_2114,Bangalore,"C++, Docker, Python",8,18.21,https://www.linkedin.com/in/pooja-naik
E2115,Meera Khan,Employee_2115,Bangalore,"React, JavaScript",7,16.37,https://www.linkedin.com/in/meera-khan
E2116,Ishaan Mukherjee,Employee_2116,Delhi,"Machine Learning, Java, Tableau, Docker",12,26.14,https://www.linkedin.com/in/ishaan-mukherjee
E2117,Reyansh Bose,Employee_2117,Hyderabad,"Data Analysis, SQL",12,20.57,https://www.linkedin.com/in/reyansh-bose
E2118,Tara Gupta,Employee_2118,Bangalore,"Node.js, SQL, Kubernetes, C++",1,4.09,https://www.linkedin.com/in/tara-gupta
E2119,Om Patel,Employee_2119,Pune,"Docker, C++",4,10.84,https://www.linkedin.com/in/om-patel
E2120,Zoya Singh,Employee_2120,Chennai,"JavaScript, React, Data Analysis, Tableau, Python",0,4.61,https://www.linkedin.com/in/zoya-singh
E2121,Meera Patel,Employee_2121,Mumbai,"JavaScript, Java, Deep Learning, Docker, Kubernetes, SQL",0,5.71,https://www.linkedin.com/in/meera-patel
E2122,Kabir Sharma,Employee_2122,Hyderabad,"Power BI, AWS",8,16.87,https://www.linkedin.com/in/kabir-sharma
E2123,Yash Gupta,Employee_2123,Bangalore,"Tableau, Data Analysis, SQL, Power BI, Kubernetes",0,5.24,https://www.linkedin.com/in/yash-gupta
E2124,Aditi Verma,Employee_2124,Chennai,"Data Analysis, Tableau, SQL, Docker, Python, Deep Learning",4,10.55,https://www.linkedin.com/in/aditi-verma
E2125,Pooja Singh,Employee_2125,Bangalore,"Java, Machine Learning",12,22.41,https://www.linkedin.com/in/pooja-singh
E2126,Ananya Singh,Employee_2126,Chennai,"Tableau, C++",3,7.46,https://www.linkedin.com/in/ananya-singh
E2127,Kabir Joshi,Employee_2127,Hyderabad,"Java, Deep Learning, JavaScript, Tableau",0,3.0,https://www.linkedin.com/in/kabir-joshi
E2128,Krisha Gowda,Employee_2128,Pune,"Data Analysis, Docker, AWS, Deep Learning, SQL",11,18.48,https://www.linkedin.com/in/krisha-gowda
E2129,Aarohi Singh,Employee_2129,Bangalore,"Machine Learning, React, Tableau",8,17.28,https://www.linkedin.com/in/aarohi-singh
E2130,Om Khan,Employee_2130,Delhi,"SQL, Tableau, C++",12,27.09,https://www.linkedin.com/in/om-khan
E2131,Ananya Gowda,Employee_2131,Hyderabad,"Node.js, Data Analysis, Tableau, Python, C++",4,8.79,https://www.linkedin.com/in/ananya-gowda
E2132,Om Gupta,Employee_2132,Delhi,"React, JavaScript, Docker, Java, SQL",5,9.87,https://www.linkedin.com/in/om-gupta
E2133,Aditi Singh,Employee_2133,Bangalore,"React, Deep Learning, Data Analysis, Node.js",7,17.6,https://www.linkedin.com/in/aditi-singh
E2134,Dev Iyer,Employee_2134,Bangalore,"Machine Learning, Power BI, C++, Java",5,13.31,https://www.linkedin.com/in/dev-iyer
E2135,Ayaan Chauhan,Employee_2135,Mumbai,"Node.js, Data Analysis, C++, Java, Power BI, Machine Learning",0,3.88,https://www.linkedin.com/in/ayaan-chauhan
E2136,Harsh Sharma,Employee_2136,Pune,"Power BI, AWS, Docker, Machine Learning, React",6,15.65,https://www.linkedin.com/in/harsh-sharma
E2137,Ayaan Verma,Employee_2137,Bangalore,"AWS, Java",3,10.04,https://www.linkedin.com/in/ayaan-verma
E2138,Saanvi Gupta,Employee_2138,Bangalore,"Deep Learning, Data Analysis",3,9.49,https://www.linkedin.com/in/saanvi-gupta
E2139,Aarav Sharma,Employee_2139,Pune,"SQL, Power BI, React, Data Analysis, Node.js, Java",7,14.34,https://www.linkedin.com/in/aarav-sharma
E2140,Reyansh Kapoor,Employee_2140,Delhi,"Python, Node.js, Data Analysis, Power BI, Machine Learning",0,5.09,https://www.linkedin.com/in/reyansh-kapoor
E2141,Ananya Joshi,Employee_2141,Mumbai,"Power BI, Kubernetes, Python",0,4.62,https://www.linkedin.com/in/ananya-joshi
E2142,Ira Joshi,Employee_2142,Mumbai,"JavaScript, Node.js, Tableau, Machine Learning, Docker, Power BI",4,12.21,https://www.linkedin.com/in/ira-joshi
E2143,Reyansh Banerjee,Employee_2143,Bangalore,"Power BI, React, Python, JavaScript",4,9.25,https://www.linkedin.com/in/reyansh-banerjee
E2144,Harsh Bose,Employee_2144,Bangalore,"Kubernetes, Java, Deep Learning, Node.js, AWS, C++",1,6.86,https://www.linkedin.com/in/harsh-bose
E2145,Neha Kapoor,Employee_2145,Bangalore,"Kubernetes, Data Analysis, Power BI, Machine Learning, AWS, React",7,12.75,https://www.linkedin.com/in/neha-kapoor
E2146,Anaya Mehta,Employee_2146,Bangalore,"Data Analysis, C++, JavaScript, SQL, Python",1,7.35,https://www.linkedin.com/in/anaya-mehta
E2147,Kabir Iyer,Employee_2147,Delhi,"React, Node.js, Deep Learning, Data Analysis, Java, Docker",4,11.8,https://www.linkedin.com/in/kabir-iyer
E2148,Zoya Patel,Employee_2148,Bangalore,"JavaScript, C++, SQL, Docker, Deep Learning, Power BI",5,14.07,https://www.linkedin.com/in/zoya-patel
E2149,Yash Reddy,Employee_2149,Hyderabad,"React, Data Analysis, Machine Learning, Java, Python, Tableau",3,10.74,https://www.linkedin.com/in/yash-reddy
E2150,Tara Iyer,Employee_2150,Pune,"Kubernetes, JavaScript, C++, Tableau, Node.js, Docker",5,11.47,https://www.linkedin.com/in/tara-iyer
E2151,Ayaan Iyer,Employee_2151,Bangalore,"Deep Learning, Python",3,10.76,https://www.linkedin.com/in/ayaan-iyer
E2152,Krisha Yadav,Employee_2152,Bangalore,"JavaScript, Machine Learning, Docker, React",4,10.86,https://www.linkedin.com/in/krisha-yadav
E2153,Saanvi Kapoor,Employee_2153,Mumbai,"Python, Data Analysis",7,16.99,https://www.linkedin.com/in/saanvi-kapoor
E2154,Aditi Reddy,Employee_2154,Chennai,"AWS, JavaScript",12,18.35,https://www.linkedin.com/in/aditi-reddy
E2155,Dhruv Naik,Employee_2155,Bangalore,"Deep Learning, Python, AWS, React, C++, Kubernetes",12,17.4,https://www.linkedin.com/in/dhruv-naik
E2156,Rohan Khan,Employee_2156,Delhi,"Deep Learning, Machine Learning, Tableau, Docker, Kubernetes, C++",12,20.14,https://www.linkedin.com/in/rohan-khan
E2157,Nisha Patel,Employee_2157,Mumbai,"JavaScript, Power BI, Machine Learning, Deep Learning",0,3.11,https://www.linkedin.com/in/nisha-patel
E2158,Arjun Mehta,Employee_2158,Bangalore,"Machine Learning, Java, Deep Learning, Node.js, Docker, C++",1,6.45,https://www.linkedin.com/in/arjun-mehta
E2159,Kunal Shetty,Employee_2159,Delhi,"React, Docker",0,3.16,https://www.linkedin.com/in/kunal-shetty
E2160,Kunal Verma,Employee_2160,Pune,"C++, Tableau, Data Analysis, React, AWS, SQL",9,18.52,https://www.linkedin.com/in/kunal-verma
E2161,Ishaan Kapoor,Employee_2161,Bangalore,"Deep Learning, Node.js, Tableau",10,18.5,https://www.linkedin.com/in/ishaan-kapoor
E2162,Saanvi Banerjee,Employee_2162,Bangalore,"SQL, Python",5,11.56,https://www.linkedin.com/in/saanvi-banerjee
E2163,Riya Singh,Employee_2163,Hyderabad,"Power BI, Java, AWS, C++, Data Analysis",8,13.76,https://www.linkedin.com/in/riya-singh
E2164,Dhruv Iyer,Employee_2164,Hyderabad,"React, Machine Learning",0,3.49,https://www.linkedin.com/in/dhruv-iyer
E2165,Nisha Gupta,Employee_2165,Mumbai,"Node.js, Kubernetes, Docker, Data Analysis, Power BI, JavaScript",5,9.44,https://www.linkedin.com/in/nisha-gupta
E2166,Neha Mukherjee,Employee_2166,Hyderabad,"AWS, Machine Learning, Node.js, Power BI, Deep Learning, Data Analysis",3,6.73,https://www.linkedin.com/in/neha-mukherjee
E2167,Krisha Patel,Employee_2167,Bangalore,"Java, Docker, Power BI",5,13.06,https://www.linkedin.com/in/krisha-patel
E2168,Dev Sharma,Employee_2168,Bangalore,"Deep Learning, AWS, Java, Power BI, Docker",1,7.64,https://www.linkedin.com/in/dev-sharma
E2169,Reyansh Banerjee,Employee_2169,Bangalore,"SQL, Deep Learning, C++, AWS, Tableau, Python",4,7.73,https://www.linkedin.com/in/reyansh-banerjee
E2170,Anaya Gowda,Employee_2170,Bangalore,"Docker, React, SQL",0,4.13,https://www.linkedin.com/in/anaya-gowda
E2171,Kunal Mukherjee,Employee_2171,Pune,"Tableau, Node.js, SQL, Data Analysis, React, Kubernetes",0,3.0,https://www.linkedin.com/in/kunal-mukherjee
E2172,Kunal Banerjee,Employee_2172,Bangalore,"Python, Docker, Java, SQL",2,6.6,https://www.linkedin.com/in/kunal-banerjee
E2173,Ira Sharma,Employee_2173,Pune,"JavaScript, React, Power BI, Data Analysis",0,3.71,https://www.linkedin.com/in/ira-sharma
E2174,Saanvi Mehta,Employee_2174,Pune,"Python, Data Analysis, Java, Tableau, Kubernetes",1,5.29,https://www.linkedin.com/in/saanvi-mehta
E2175,Om Banerjee,Employee_2175,Hyderabad,"Python, JavaScript, Tableau, C++, Java",12,23.94,https://www.linkedin.com/in/om-banerjee
E2176,Pooja Singh,Employee_2176,Bangalore,"Python, SQL, Docker, React, Tableau",11,23.78,https://www.linkedin.com/in/pooja-singh
E2177,Ishaan Bose,Employee_2177,Hyderabad,"Node.js, AWS",1,6.58,https://www.linkedin.com/in/ishaan-bose
E2178,Dev Banerjee,Employee_2178,Bangalore,"JavaScript, Kubernetes, AWS, React, Node.js, Data Analysis",0,5.22,https://www.linkedin.com/in/dev-banerjee
E2179,Reyansh Gowda,Employee_2179,Delhi,"Java, Data Analysis, Power BI, Docker, Machine Learning, AWS",7,16.35,https://www.linkedin.com/in/reyansh-gowda
E2180,Aditi Yadav,Employee_2180,Hyderabad,"Machine Learning, AWS, Java, Deep Learning, React",5,14.3,https://www.linkedin.com/in/aditi-yadav
E2181,Dhruv Yadav,Employee_2181,Bangalore,"Data Analysis, Kubernetes",2,6.49,https://www.linkedin.com/in/dhruv-yadav
E2182,Sarthak Verma,Employee_2182,Bangalore,"Node.js, Power BI, C++, Tableau, React, Docker",10,21.41,https://www.linkedin.com/in/sarthak-verma
E2183,Priya Sharma,Employee_2183,Pune,"Machine Learning, AWS",2,5.56,https://www.linkedin.com/in/priya-sharma
E2184,Ira Mukherjee,Employee_2184,Chennai,"Machine Learning, SQL, Java, Deep Learning",1,5.11,https://www.linkedin.com/in/ira-mukherjee
E2185,Saanvi Gupta,Employee_2185,Hyderabad,"Kubernetes, Machine Learning",3,6.15,https://www.linkedin.com/in/saanvi-gupta
E2186,Zoya Yadav,Employee_2186,Bangalore,"Docker, Machine Learning, SQL, Tableau",6,12.94,https://www.linkedin.com/in/zoya-yadav
E2187,Tara Gupta,Employee_2187,Bangalore,"SQL, C++, Kubernetes, Docker, Data Analysis, Python",5,10.62,https://www.linkedin.com/in/tara-gupta
E2188,Om Mehta,Employee_2188,Bangalore,"Docker, C++, Data Analysis, AWS, Power BI, Python",0,4.44,https://www.linkedin.com/in/om-mehta
E2189,Dhruv Mukherjee,Employee_2189,Mumbai,"Machine Learning, Docker",1,7.17,https://www.linkedin.com/in/dhruv-mukherjee
E2190,Reyansh Patel,Employee_2190,Hyderabad,"Python, JavaScript, Data Analysis",0,3.0,https://www.linkedin.com/in/reyansh-patel
E2191,Priya Kapoor,Employee_2191,Mumbai,"C++, Tableau, Deep Learning",0,4.09,https://www.linkedin.com/in/priya-kapoor
E2192,Saanvi Reddy,Employee_2192,Bangalore,"AWS, SQL, Data Analysis, Docker, Kubernetes, React",0,5.17,https://www.linkedin.com/in/saanvi-reddy
E2193,Ira Gupta,Employee_2193,Bangalore,"Kubernetes, Python, AWS, Tableau, React",3,7.03,https://www.linkedin.com/in/ira-gupta
E2194,Kabir Reddy,Employee_2194,Bangalore,"Java, Node.js, Python, Docker, React",5,13.44,https://www.linkedin.com/in/kabir-reddy
E2195,Saanvi Singh,Employee_2195,Bangalore,"JavaScript, SQL, Tableau, Data Analysis, Docker",12,21.71,https://www.linkedin.com/in/saanvi-singh
E2196,Ayaan Khan,Employee_2196,Pune,"JavaScript, Java, Tableau",0,3.24,https://www.linkedin.com/in/ayaan-khan
E2197,Ishaan Yadav,Employee_2197,Pune,"Data Analysis, SQL, Java, JavaScript",6,13.45,https://www.linkedin.com/in/ishaan-yadav
E2198,Kabir Verma,Employee_2198,Bangalore,"Machine Learning, Java, Python, Kubernetes, React",0,5.58,https://www.linkedin.com/in/kabir-verma
E2199,Rohan Mukherjee,Employee_2199,Hyderabad,"Python, Deep Learning, Power BI",0,3.75,https://www.linkedin.com/in/rohan-mukherjee
E2200,Zoya Singh,Employee_2200,Hyderabad,"Node.js, SQL, React, Java",0,3.0,https://www.linkedin.com/in/zoya-singh
E2201,Pooja Chauhan,Employee_2201,Chennai,"Power BI, React, JavaScript, Node.js, SQL",9,16.58,https://www.linkedin.com/in/pooja-chauhan
E2202,Yash Shetty,Employee_2202,Delhi,"C++, Power BI",7,16.77,https://www.linkedin.com/in/yash-shetty
E2203,Om Chauhan,Employee_2203,Hyderabad,"Kubernetes, C++, AWS, Docker, Deep Learning, Node.js",0,3.0,https://www.linkedin.com/in/om-chauhan
E2204,Arjun Singh,Employee_2204,Pune,"JavaScript, Python",10,19.39,https://www.linkedin.com/in/arjun-singh
E2205,Neha Naik,Employee_2205,Bangalore,"AWS, Docker, Node.js, SQL",6,13.22,https://www.linkedin.com/in/neha-naik
E2206,Aarohi Naik,Employee_2206,Bangalore,"Python, Node.js, Machine Learning, C++, Power BI",0,3.0,https://www.linkedin.com/in/aarohi-naik
E2207,Yash Sharma,Employee_2207,Bangalore,"Docker, Kubernetes, Machine Learning, SQL",11,20.46,https://www.linkedin.com/in/yash-sharma
E2208,Anaya Desai,Employee_2208,Hyderabad,"Data Analysis, Docker, Machine Learning",3,7.6,https://www.linkedin.com/in/anaya-desai
E2209,Tara Kapoor,Employee_2209,Bangalore,"JavaScript, Kubernetes, Node.js",8,18.65,https://www.linkedin.com/in/tara-kapoor
E2210,Neha Kapoor,Employee_2210,Bangalore,"SQL, Tableau, Machine Learning, Docker, C++",5,14.02,https://www.linkedin.com/in/neha-kapoor
E2211,Pooja Mukherjee,Employee_2211,Mumbai,"React, Docker, Java",6,14.27,https://www.linkedin.com/in/pooja-mukherjee
E2212,Kabir Mehta,Employee_2212,Pune,"Docker, Node.js, Power BI",0,5.73,https://www.linkedin.com/in/kabir-mehta
E2213,Meera Yadav,Employee_2213,Hyderabad,"Python, Power BI, AWS, Kubernetes, JavaScript",4,10.62,https://www.linkedin.com/in/meera-yadav
E2214,Pooja Iyer,Employee_2214,Bangalore,"Python, Power BI, AWS",0,3.93,https://www.linkedin.com/in/pooja-iyer
E2215,Zoya Kapoor,Employee_2215,Pune,"Kubernetes, JavaScript, Machine Learning, Node.js",0,4.3,https://www.linkedin.com/in/zoya-kapoor
E2216,Dhruv Banerjee,Employee_2216,Pune,"Tableau, Machine Learning, C++, Kubernetes",5,14.71,https://www.linkedin.com/in/dhruv-banerjee
E2217,Arjun Mehta,Employee_2217,Hyderabad,"JavaScript, Python, Java, Deep Learning, Docker, Kubernetes",0,3.67,https://www.linkedin.com/in/arjun-mehta
E2218,Rohan Shetty,Employee_2218,Bangalore,"JavaScript, SQL",7,16.03,https://www.linkedin.com/in/rohan-shetty
E2219,Vihaan Mehta,Employee_2219,Bangalore,"Deep Learning, SQL, Java, Power BI, Docker",7,14.12,https://www.linkedin.com/in/vihaan-mehta
E2220,Harsh Singh,Employee_2220,Bangalore,"Power BI, Node.js, C++, Kubernetes",0,3.49,https://www.linkedin.com/in/harsh-singh
E2221,Meera Yadav,Employee_2221,Bangalore,"Data Analysis, React, Machine Learning, Tableau, Power BI, JavaScript",6,11.46,https://www.linkedin.com/in/meera-yadav
E2222,Ira Reddy,Employee_2222,Pune,"JavaScript, C++, Machine Learning, React, Deep Learning",9,20.67,https://www.linkedin.com/in/ira-reddy
E2223,Harsh Gowda,Employee_2223,Delhi,"AWS, Kubernetes, React",1,4.37,https://www.linkedin.com/in/harsh-gowda
E2224,Zoya Sharma,Employee_2224,Bangalore,"Power BI, Deep Learning",12,21.18,https://www.linkedin.com/in/zoya-sharma
